date,W875RX1_20100528,W875RX1_20100628,W875RX1_20100803,W875RX1_20100830,W875RX1_20101001,W875RX1_20101101,W875RX1_20101124,W875RX1_20101223,W875RX1_20110131,W875RX1_20110228,W875RX1_20110328,W875RX1_20110429,W875RX1_20110527,W875RX1_20110627,W875RX1_20110802,W875RX1_20110829,W875RX1_20110930,W875RX1_20111028,W875RX1_20111123,W875RX1_20111223,W875RX1_20120130,W875RX1_20120301,W875RX1_20120330,W875RX1_20120430,W875RX1_20120601,W875RX1_20120629,W875RX1_20120731,W875RX1_20120830,W875RX1_20120928,W875RX1_20121029,W875RX1_20121130,W875RX1_20121221,W875RX1_20130131,W875RX1_20130301,W875RX1_20130329,W875RX1_20130429,W875RX1_20130531,W875RX1_20130627,W875RX1_20130802,W875RX1_20130830,W875RX1_20130927,W875RX1_20131108,W875RX1_20131206,W875RX1_20131223,W875RX1_20140131,W875RX1_20140303,W875RX1_20140328,W875RX1_20140501,W875RX1_20140530,W875RX1_20140626,W875RX1_20140801,W875RX1_20140829,W875RX1_20140929,W875RX1_20141031,W875RX1_20141126,W875RX1_20141223,W875RX1_20150202,W875RX1_20150302,W875RX1_20150330,W875RX1_20150430,W875RX1_20150601,W875RX1_20150625,W875RX1_20150803,W875RX1_20150828,W875RX1_20150928,W875RX1_20151030,W875RX1_20151125,W875RX1_20151223,W875RX1_20160201,W875RX1_20160226,W875RX1_20160328,W875RX1_20160429,W875RX1_20160531,W875RX1_20160629,W875RX1_20160802,W875RX1_20160829,W875RX1_20160930,W875RX1_20161031,W875RX1_20161130,W875RX1_20161222,W875RX1_20170130,W875RX1_20170301,W875RX1_20170331,W875RX1_20170501,W875RX1_20170530,W875RX1_20170630,W875RX1_20170801,W875RX1_20170831,W875RX1_20170929,W875RX1_20171030,W875RX1_20171130,W875RX1_20171222,W875RX1_20180129,W875RX1_20180301,W875RX1_20180329,W875RX1_20180430,W875RX1_20180531,W875RX1_20180629,W875RX1_20180731,W875RX1_20180830,W875RX1_20180928,W875RX1_20181029,W875RX1_20181129,W875RX1_20181221,W875RX1_20190301,W875RX1_20190329,W875RX1_20190429,W875RX1_20190531,W875RX1_20190628,W875RX1_20190730,W875RX1_20190830,W875RX1_20190927,W875RX1_20191031,W875RX1_20191127,W875RX1_20191220,W875RX1_20200131,W875RX1_20200228,W875RX1_20200327,W875RX1_20200430,W875RX1_20200529,W875RX1_20200626,W875RX1_20200731,W875RX1_20200828,W875RX1_20201001,W875RX1_20201030,W875RX1_20201125,W875RX1_20201223,W875RX1_20210129,W875RX1_20210226,W875RX1_20210326,W875RX1_20210430,W875RX1_20210528,W875RX1_20210625,W875RX1_20210730,W875RX1_20210827,W875RX1_20211001,W875RX1_20211029,W875RX1_20211124,W875RX1_20211223,W875RX1_20220128,W875RX1_20220225,W875RX1_20220331,W875RX1_20220429,W875RX1_20220527,W875RX1_20220630,W875RX1_20220729,W875RX1_20220826,W875RX1_20220930,W875RX1_20221028,W875RX1_20221201,W875RX1_20221223,W875RX1_20230127,W875RX1_20230224,W875RX1_20230331,W875RX1_20230428,W875RX1_20230526,W875RX1_20230630,W875RX1_20230728,W875RX1_20230831,W875RX1_20230929,W875RX1_20231027,W875RX1_20231130,W875RX1_20231222,W875RX1_20240126,W875RX1_20240229,W875RX1_20240329,W875RX1_20240426,W875RX1_20240531,W875RX1_20240628,W875RX1_20240726,W875RX1_20240830,W875RX1_20240927,W875RX1_20241031,W875RX1_20241127,W875RX1_20241220,W875RX1_20250131,W875RX1_20250228,W875RX1_20250328,W875RX1_20250430,W875RX1_20250530,W875RX1_20250627,W875RX1_20250731,W875RX1_20250829,W875RX1_20250926,W875RX1_20251205,W875RX1_20251223,W875RX1_20260122,W875RX1_20260220,W875RX1_20260313,W875RX1_20260409
1993-11-01,6125.6,6125.6,6125.6,6125.6,6125.6,6125.6,6125.6,6125.6,6125.6,6125.6,6125.6,6125.6,6125.6,6125.6,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6122.7,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6609.0,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,6608.9,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7047.6,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7061.3,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7,7461.7
1993-12-01,6357.3,6357.3,6357.3,6357.3,6357.3,6357.3,6357.3,6357.3,6357.3,6357.3,6357.3,6357.3,6357.3,6357.3,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6354.4,6866.1,6866.1,6866.1,6866.1,6866.1,6866.1,6866.1,6866.1,6866.1,6866.1,6866.1,6866.1,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,6866.0,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7322.2,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7336.4,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5,7752.5
1994-01-01,6142.7,6142.7,6142.7,6142.7,6142.7,6142.7,6142.7,6142.7,6142.7,6142.7,6142.7,6142.7,6142.7,6142.7,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6139.9,6701.4,6701.4,6701.4,6701.4,6701.4,6701.4,6701.4,6701.4,6701.4,6701.4,6701.4,6701.4,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,6701.3,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7145.6,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7159.5,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0
1994-02-01,6140.4,6140.4,6140.4,6140.4,6140.4,6140.4,6140.4,6140.4,6140.4,6140.4,6140.4,6140.4,6140.4,6140.4,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6137.6,6712.0,6712.0,6712.0,6712.0,6712.0,6712.0,6712.0,6712.0,6712.0,6712.0,6712.0,6712.0,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,6711.9,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7154.5,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7168.4,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1,7574.1
1994-03-01,6169.6,6169.6,6169.6,6169.6,6169.6,6169.6,6169.6,6169.6,6169.6,6169.6,6169.6,6169.6,6169.6,6169.6,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6166.8,6733.9,6733.9,6733.9,6733.9,6733.9,6733.9,6733.9,6733.9,6733.9,6733.9,6733.9,6733.9,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,6733.8,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7177.1,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7191.0,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7,7597.7
1994-04-01,6256.3,6256.3,6256.3,6256.3,6256.3,6256.3,6256.3,6256.3,6256.3,6256.3,6256.3,6256.3,6256.3,6256.3,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6253.5,6804.5,6804.5,6804.5,6804.5,6804.5,6804.5,6804.5,6804.5,6804.5,6804.5,6804.5,6804.5,6804.3,6804.3,6804.3,6804.3,6804.3,6804.3,6804.3,6804.3,6804.3,6804.3,6804.3,6804.3,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,6804.4,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7251.5,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7265.6,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1,7676.1
1994-05-01,6300.3,6300.3,6300.3,6300.3,6300.3,6300.3,6300.3,6300.3,6300.3,6300.3,6300.3,6300.3,6300.3,6300.3,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6297.4,6828.4,6828.4,6828.4,6828.4,6828.4,6828.4,6828.4,6828.4,6828.4,6828.4,6828.4,6828.4,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,6828.3,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7272.4,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7286.5,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1,7698.1
1994-06-01,6296.1,6296.1,6296.1,6296.1,6296.1,6296.1,6296.1,6296.1,6296.1,6296.1,6296.1,6296.1,6296.1,6296.1,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6293.3,6815.8,6815.8,6815.8,6815.8,6815.8,6815.8,6815.8,6815.8,6815.8,6815.8,6815.8,6815.8,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,6815.7,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7262.6,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7276.7,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8,7687.8
1994-07-01,6307.0,6307.0,6307.0,6307.0,6307.0,6307.0,6307.0,6307.0,6307.0,6307.0,6307.0,6307.0,6307.0,6307.0,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6304.1,6833.9,6833.9,6833.9,6833.9,6833.9,6833.9,6833.9,6833.9,6833.9,6833.9,6833.9,6833.9,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,6833.8,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7280.3,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7294.5,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9,7706.9
1994-08-01,6317.7,6317.7,6317.7,6317.7,6317.7,6317.7,6317.7,6317.7,6317.7,6317.7,6317.7,6317.7,6317.7,6317.7,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6314.9,6842.7,6842.7,6842.7,6842.7,6842.7,6842.7,6842.7,6842.7,6842.7,6842.7,6842.7,6842.7,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,6842.6,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7289.0,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7303.2,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3,7716.3
1994-09-01,6349.6,6349.6,6349.6,6349.6,6349.6,6349.6,6349.6,6349.6,6349.6,6349.6,6349.6,6349.6,6349.6,6349.6,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6346.8,6874.3,6874.3,6874.3,6874.3,6874.3,6874.3,6874.3,6874.3,6874.3,6874.3,6874.3,6874.3,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,6874.2,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7323.6,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7337.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9,7752.9
1994-10-01,6395.9,6395.9,6395.9,6395.9,6395.9,6395.9,6395.9,6395.9,6395.9,6395.9,6395.9,6395.9,6395.9,6395.9,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6393.0,6927.8,6927.8,6927.8,6927.8,6927.8,6927.8,6927.8,6927.8,6927.8,6927.8,6927.8,6927.8,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,6927.7,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7382.6,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7396.9,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2,7815.2
